GeneID	geneSymbol	gene	seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	direction	difference	ICU11	ICU12	ICU20	ICU26	NON05	NON12	NON22	NON23	NON25	NON27	NON28
ENSG00000188822	CNR2	cannabinoid receptor 2	chr1	23902660	23902716	57	*	8	1.806432197	-1.220430355	-8.731703848	0.001000184	0.048665148	36199	36206	8	Hypomethylated	-39	0.482985362	0.646131699	0.50082013	0.525169515	0.362204788	0.37582008	0.455270601	0.312582671	0.371023619	0.150829941	0.172334272
ENSG00000189067	LITAF	lipopolysaccharide induced TNF factor	chr16	11627768	11628546	779	*	6	3.12926002	-1.336133246	-8.859630232	0.000979772	0.048665148	1020727	1020732	6	Hypomethylated	-43	0.834648973	0.831820786	0.842898571	0.818816414	0.314001504	0.415802353	0.362871605	0.429279122	0.509775875	0.6174587	0.260147936
ENSG00000189320	FAM180A	family with sequence similarity 180 member A	chr7	135758302	135758577	276	*	5	2.781791783	-1.522116143	-8.905899984	0.00095936	0.048665148	534998	535002	5	Hypomethylated	-48	0.78932548	0.850386322	0.729514758	0.81986947	0.201492139	0.799464375	0.574366401	0.384523485	0.497963237	0.632401085	0.320528517
ENSG00000189337	KAZN	"kazrin, periplakin interacting protein"	chr1	14707568	14707963	396	*	5	2.916389876	-2.10425937	-8.791844561	0.001000184	0.048665148	25900	25904	5	Hypomethylated	-67	0.910014012	0.869941874	0.819328005	0.881451669	0.361743805	0.476550134	0.534338563	0.457706302	0.560181943	0.672494774	0.273456684
ENSG00000196358	NTNG2	netrin G2	chr9	132214203	132214498	296	*	6	3.277008454	-1.975788784	-9.357853171	0.000796065	0.048665148	656920	656925	6	Hypomethylated	-63	0.871850216	0.922353153	0.900660905	0.883714336	0.71610225	0.723846773	0.706927654	0.735786635	0.744546804	0.636899856	0.605010735
ENSG00000196498	NCOR2	nuclear receptor corepressor 2	chr12	124423511	124423570	60	*	5	3.524964376	-2.044413922	-8.215775596	0.001224715	0.049321012	869101	869105	5	Hypomethylated	-65	0.911057574	0.946373894	0.906611903	0.916069714	0.851965598	0.894808828	0.799371073	0.820672623	0.819003174	0.839555788	0.859701542
ENSG00000196576	PLXNB2	plexin B2	chr22	50281859	50283552	1694	*	18	12.46163832	-1.937484534	-11.27757061	0.000265355	0.048665148	1396177	1396194	18	Hypomethylated	-62	0.973911339	0.988820996	0.90935396	0.944720632	0.28795887	0.343592539	0.501896036	0.455549796	0.477605337	0.714201142	0.284612539
ENSG00000196642	RABL6	"RAB, member RAS oncogene family like 6"	chr9	136821411	136821654	244	*	31	9.519010132	1.004986667	9.085199292	0.0008573	0.048665148	668843	668873	31	Hypermethylated	32	0.140096154	0.029887991	0.089421011	0.280706039	0.619037635	0.500812344	0.582754097	0.477290983	0.52591659	0.153733353	0.655160347
ENSG00000197077	KIAA1671	KIAA1671	chr22	24991662	24991970	309	*	6	4.371681436	-1.928098865	-10.71503054	0.000408238	0.048665148	1365200	1365205	6	Hypomethylated	-61	0.87871973	0.912384133	0.790596355	0.893815122	0.09422178	0.251119868	0.304010053	0.227026756	0.439384823	0.289483159	0.118816776
ENSG00000197182	LOC124905135	collagen alpha-1(III) chain-like	chr22	46076455	46081689	5235	*	58	35.41092479	-1.277982862	-11.69836565	0.000244943	0.048665148	1388494	1388551	58	Hypomethylated	-41	0.938847265	0.918012963	0.828529711	0.90835553	0.216627724	0.534752975	0.263586058	0.375956738	0.386739255	0.494544573	0.136547021
ENSG00000197182.1	LOC124905135.1	collagen alpha-1(III) chain-like	chr22	46085052	46085797	746	*	18	11.29554321	-1.694379179	-9.908968357	0.000653181	0.048665148	1388558	1388575	18	Hypomethylated	-54	0.951117816	0.930141752	0.89536915	0.898626632	0.378363718	0.410743199	0.313362598	0.450189516	0.407712102	0.347676978	0.242088758
ENSG00000197182.2	LOC124905135.2	collagen alpha-1(III) chain-like	chr22	46088096	46089014	919	*	14	6.457091624	-1.370741658	-10.15125882	0.000571534	0.048665148	1388576	1388589	14	Hypomethylated	-44	0.841428885	0.868096741	0.880153667	0.834879208	0.403964002	0.457784693	0.291196107	0.502529626	0.488755564	0.340322176	0.195223649
ENSG00000197446	CYP2F1	cytochrome P450 family 2 subfamily F member 1	chr19	41134871	41134916	46	*	6	2.493897091	-1.532851826	-9.095844064	0.0008573	0.048665148	1260423	1260428	6	Hypomethylated	-49	0.288162111	0.376079565	0.379399301	0.504704332	0.097917813	0.179411525	0.313040198	0.348017145	0.242443712	0.295900273	0.147520862
ENSG00000197461	PDGFA	platelet derived growth factor subunit A	chr7	511926	512314	389	*	6	3.638817679	-2.341545421	-13.61240104	8.16E-05	0.036728413	475660	475665	6	Hypomethylated	-75	0.972714234	0.907873086	0.852719102	0.909288312	0.458987353	0.719177306	0.796473985	0.777138945	0.815383989	0.745462343	0.55352909
ENSG00000197467	COL13A1	collagen type XIII alpha 1 chain	chr10	69866801	69866982	182	*	9	6.967907404	-1.844010689	-9.388363961	0.000796065	0.048665148	701043	701051	9	Hypomethylated	-59	0.780760087	0.704984416	0.721966573	0.768743867	0.407916878	0.492402781	0.419740895	0.451518978	0.450985218	0.565983193	0.358373958
ENSG00000197603	CPLANE1	ciliogenesis and planar polarity effector complex subunit 1	chr5	37209014	37209060	47	*	5	1.156135135	-1.034357169	-8.920874104	0.00095936	0.048665148	359456	359460	5	Hypomethylated	-33	0.983009793	0.998720192	0.99679111	0.905867224	0.968731796	0.985440907	0.969195388	0.960681048	0.931581886	0.997784447	0.738704487
ENSG00000197971	MBP	myelin basic protein	chr18	77087502	77087713	212	*	12	6.075001341	-1.477635045	-8.42950182	0.001081831	0.048665148	1184073	1184084	12	Hypomethylated	-47	0.965880634	0.972049078	0.887050861	0.919063037	0.510886873	0.591694555	0.644061518	0.625362292	0.596455632	0.60187435	0.392901599
ENSG00000198010	DLGAP2	DLG associated protein 2	chr8	1416883	1417040	158	*	10	6.624979324	-1.879446828	-12.17782292	0.000183707	0.048665148	553550	553559	10	Hypomethylated	-60	0.889652262	0.986291271	0.940385138	0.867093334	0.453589105	0.344243539	0.395699018	0.874087777	0.639389274	0.477975058	0.400709781
ENSG00000198113	TOR4A	torsin family 4 member A	chr9	137281160	137282391	1232	*	30	5.150123669	-0.902009978	-8.203384612	0.001245127	0.049321012	671817	671846	30	Hypomethylated	-29	0.73806098	0.391861934	0.647954405	0.659721288	0.320006243	0.314201277	0.583882035	0.486898885	0.558894619	0.43359012	0.481338132
ENSG00000198556	ZNF789	zinc finger protein 789	chr7	99468838	99470597	1760	*	10	2.634558334	-1.531446853	-8.896080569	0.000979772	0.048665148	520191	520200	10	Hypomethylated	-49	0.968279847	0.76645522	0.937441578	0.711974074	0.473981014	0.680726994	0.594944831	0.519783377	0.458891362	0.562360546	0.256609248
ENSG00000198597	ZNF536	zinc finger protein 536	chr19	30570307	30570412	106	*	6	3.617329722	-2.229095015	-8.808148143	0.001000184	0.048665148	1246829	1246834	6	Hypomethylated	-71	0.85307309	0.911457003	0.799253593	0.863980627	0.706092743	0.741462294	0.692687179	0.609992226	0.620520882	0.807385799	0.555486713
ENSG00000203883	SOX18	SRY-box transcription factor 18	chr20	64047902	64048679	778	*	64	26.13845372	-1.426130495	-14.21725314	8.16E-05	0.036728413	1335849	1335912	64	Hypomethylated	-45	0.707722483	0.450394892	0.632577905	0.566949099	0.167852128	0.100553449	0.119131706	0.174070708	0.134187239	0.242213039	0.067767296
ENSG00000204571	KRTAP5-11	keratin associated protein 5-11	chr11	71615201	71615750	550	*	13	7.993126421	-1.436660123	-10.55782917	0.000449062	0.048665148	789208	789220	13	Hypomethylated	-46	0.921039561	0.91314135	0.921103478	0.899758093	0.135257015	0.434481096	0.285758998	0.281817298	0.443817891	0.643190788	0.163142803
ENSG00000204595	DPRX	divergent-paired related homeobox	chr19	53597017	53597202	186	*	9	6.348545498	-1.937142754	-8.982011025	0.000918536	0.048665148	1281726	1281734	9	Hypomethylated	-62	0.825207842	0.852621466	0.730630839	0.869068597	0.492067811	0.566542521	0.411233492	0.570724853	0.465876999	0.488291992	0.293180655
ENSG00000204876	LOC389602	uncharacterized LOC389602	chr7	155951541	155951898	358	*	13	7.825648475	-1.550943292	-9.404922204	0.000796065	0.048665148	547463	547475	13	Hypomethylated	-49	0.899608068	0.924122803	0.864719841	0.919027774	0.57348502	0.678088166	0.631816743	0.700400605	0.685599434	0.783216829	0.519411103
ENSG00000204876.1	LOC389602.1	uncharacterized LOC389602	chr7	155998480	155998669	190	*	11	7.376180355	-1.914577695	-10.0970353	0.000591945	0.048665148	547504	547514	11	Hypomethylated	-61	0.898545045	0.819020801	0.785406436	0.853280017	0.16539	0.498093288	0.269317234	0.330789177	0.258657319	0.625476875	0.105831216
ENSG00000207730	MIR200B	microRNA 200b	chr1	1162751	1167561	4811	*	110	57.90822225	-1.210622515	-12.25109879	0.000183707	0.048665148	2527	2636	110	Hypomethylated	-39	0.822279002	0.839613183	0.749429792	0.80544297	0.215419424	0.482649668	0.269089995	0.294632393	0.318232225	0.532928144	0.108118133
ENSG00000214575	CPEB1	cytoplasmic polyadenylation element binding protein 1	chr15	82592711	82592792	82	*	6	4.588919169	-2.165165549	-10.36839845	0.000489886	0.048665148	987449	987454	6	Hypomethylated	-69	0.452890397	0.71285387	0.622460112	0.80783817	0.195554163	0.206412467	0.453898227	0.186896016	0.326018888	0.233563953	0.081242585
ENSG00000214650	LOC105370047	uncharacterized LOC105370047	chr12	124515952	124516767	816	*	11	5.886999689	-1.748366721	-9.592182597	0.000694005	0.048665148	869274	869284	11	Hypomethylated	-56	0.409848816	0.401702682	0.561710842	0.579794523	0.293945379	0.310874074	0.341215842	0.359099865	0.366401703	0.360941449	0.178101383
ENSG00000216921	FAM240C	family with sequence similarity 240 member C	chr2	241900447	241901907	1461	*	32	9.258725476	-1.103388121	-8.041916084	0.001347186	0.049535451	223336	223367	32	Hypomethylated	-35	0.820360013	0.845104976	0.775183667	0.854905503	0.494797476	0.594124185	0.715220921	0.563768094	0.601502679	0.524781455	0.380925261
ENSG00000218416	GPC1-AS1	GPC1 antisense RNA 1	chr2	240449863	240449981	119	*	5	3.744674586	-2.170815663	-15.31472452	4.08E-05	0.036728413	220151	220155	5	Hypomethylated	-69	0.918668268	0.916510568	0.774660776	0.895525108	0.061803811	0.198607267	0.285449194	0.152178906	0.389087458	0.302024213	0.082676835
ENSG00000223923	TNS1-AS1	TNS1 antisense RNA 1	chr2	217978506	217980998	2493	*	28	13.84973596	-1.485502371	-9.447118463	0.000755241	0.048665148	203780	203807	28	Hypomethylated	-47	0.958101106	0.862195098	0.90664287	0.923532012	0.328270935	0.561731047	0.405469577	0.539853334	0.641554369	0.719411532	0.216089561
ENSG00000224186	PITX1-AS1	PITX1 antisense RNA 1	chr5	135247158	135247339	182	*	7	4.452401784	-1.362853819	-10.81903203	0.000347003	0.048665148	382819	382825	7	Hypomethylated	-43	0.810880586	0.830894162	0.781476989	0.828824236	0.390848029	0.541708175	0.518090593	0.518497994	0.579721507	0.34925251	0.317677551
ENSG00000224689	ZNF812P	"zinc finger protein 812, pseudogene"	chr19	9700435	9700733	299	*	5	1.641729701	-2.261799945	-9.622493724	0.000694005	0.048665148	1221174	1221178	5	Hypomethylated	-72	0.706520292	0.959057653	0.910171422	0.790305021	0.712480715	0.780646113	0.583587594	0.589615042	0.714822969	0.890150225	0.275630941
ENSG00000224743	TEX26-AS1	TEX26 antisense RNA 1	chr13	30906858	30906952	95	*	7	1.228810512	0.877241294	8.127185784	0.001265539	0.049321012	886076	886082	7	Hypermethylated	28	0.293027129	0.389483515	0.278136488	0.272903727	0.243553637	0.171734843	0.217610034	0.223265672	0.163819723	0.213765193	0.213591043
ENSG00000225413	LINC02557	long intergenic non-protein coding RNA 2557	chr22	23520478	23521283	806	*	19	6.568137089	-1.290913403	-8.135415154	0.001265539	0.049321012	1363636	1363654	19	Hypomethylated	-41	0.901029065	0.854632697	0.9115282	0.832079629	0.49202218	0.658126385	0.404321436	0.468272903	0.515367542	0.729257574	0.171539685
ENSG00000225614	ZNF469	zinc finger protein 469	chr16	88302440	88302514	75	*	7	4.724291636	-1.746347001	-9.43793483	0.000755241	0.048665148	1063907	1063913	7	Hypomethylated	-56	0.928561561	0.88911543	0.757816251	0.896412317	0.41001558	0.741523233	0.529806325	0.536279377	0.516712401	0.69048446	0.4029554
ENSG00000225614.1	ZNF469.1	zinc finger protein 469	chr16	88394414	88394546	133	*	8	2.760044231	-1.245034026	-8.127503477	0.001265539	0.049321012	1064178	1064185	8	Hypomethylated	-40	0.82483907	0.850082875	0.830544164	0.81114617	0.563894326	0.537396399	0.518404853	0.372189043	0.603570089	0.845017123	0.32520447
ENSG00000225945	ZFAND3-DT	ZFAND3 divergent transcript	chr6	37817809	37817900	92	*	6	3.316141895	-2.076978295	-8.022037028	0.001347186	0.049535451	433366	433371	6	Hypomethylated	-66	0.989041112	0.942554998	0.993190583	0.981587068	0.529618352	0.091775411	0.564681048	0.404428087	0.381776245	0.738193186	0.182156896
ENSG00000226383	LINC01876	long intergenic non-protein coding RNA 1876	chr2	156266726	156266861	136	*	6	3.671467094	-1.295538255	-10.36034472	0.000489886	0.048665148	187131	187136	6	Hypomethylated	-41	0.941077273	0.862370175	0.876974255	0.852627223	0.152094108	0.370633269	0.201168871	0.363315082	0.225331182	0.602804997	0.14286554
ENSG00000227702	LINC00111	long intergenic non-protein coding RNA 111	chr21	41664793	41665807	1015	*	5	3.816704545	-2.269144601	-9.14890323	0.000836888	0.048665148	1346796	1346800	5	Hypomethylated	-72	0.876845457	0.913883953	0.831802491	0.873320375	0.500986507	0.577015457	0.6384766	0.569227714	0.617895556	0.689186345	0.279740442
ENSG00000227953	LINC01341	long intergenic non-protein coding RNA 1341	chr1	246795042	246795203	162	*	6	3.857446532	-1.666031195	-9.832959723	0.000653181	0.048665148	125837	125842	6	Hypomethylated	-53	0.855747902	0.913599924	0.82715474	0.979771957	0.601343598	0.596179397	0.585262706	0.565323033	0.706644004	0.795658842	0.321670043
ENSG00000230148	HOXB-AS1	HOXB cluster antisense RNA 1	chr17	48550468	48552568	2101	*	37	21.43435318	-1.384097282	-9.035314903	0.000898124	0.048665148	1119134	1119170	37	Hypomethylated	-44	0.962715909	0.954586668	0.887048352	0.881530905	0.318170839	0.454661129	0.374589404	0.521400378	0.507066484	0.500019744	0.230373912
ENSG00000230417	LINC00856	long intergenic non-protein coding RNA 856	chr10	78421428	78421595	168	*	5	2.943287864	-2.121409327	-9.10987715	0.0008573	0.048665148	706221	706225	5	Hypomethylated	-68	0.778470732	0.771062535	0.724633171	0.843400359	0.447743501	0.481980586	0.624647631	0.635895111	0.660470142	0.749883182	0.538868032
ENSG00000230487	PSMG3-AS1	PSMG3 antisense RNA 1 (head to head)	chr7	1575514	1576159	646	*	6	2.431884972	-1.392094633	-8.185614282	0.001245127	0.049321012	480756	480761	6	Hypomethylated	-44	0.982396711	0.981007776	0.927834501	0.884032999	0.584016648	0.600780794	0.485378891	0.519478261	0.500254092	0.816667167	0.243184307
ENSG00000230891	LINC00692	long intergenic non-protein coding RNA 692	chr3	25886644	25886777	134	*	5	4.148919024	-2.312626593	-15.77411382	4.08E-05	0.036728413	232277	232281	5	Hypomethylated	-74	0.865272228	0.952552451	0.887527569	0.927521818	0.099026761	0.344765158	0.397218086	0.307822887	0.323334164	0.841768884	0.273178466
ENSG00000230960	LOC154449	uncharacterized LOC154449	chr6	170178764	170178849	86	*	6	3.346355318	-1.983475804	-8.035926509	0.001347186	0.049535451	473378	473383	6	Hypomethylated	-63	0.903304087	0.944124849	0.94176283	0.852100861	0.412272276	0.186036626	0.502082963	0.436883436	0.434180492	0.65714172	0.424244076
ENSG00000231419	LINC00689	long intergenic non-protein coding RNA 689	chr7	158997192	158997220	29	*	5	0.622784337	-0.871854621	-8.090337134	0.001306362	0.049535451	551712	551716	5	Hypomethylated	-28	0.810043077	0.908857558	0.69393668	0.780295084	0.83677436	0.651637348	0.85608558	0.768222827	0.761052767	0.555718536	0.574956203
ENSG00000231999	LRRC8C-DT	LRRC8C divergent transcript	chr1	89609141	89609229	89	*	5	3.598251969	-1.816198043	-9.178650964	0.000816476	0.048665148	71415	71419	5	Hypomethylated	-58	1	0.995735481	0.447652165	0.504215946	0.003339012	0.002936734	0.149603566	0.128651715	0.005446379	0.012278592	0.903153313
ENSG00000232586	KIAA1614-AS1	KIAA1614 antisense RNA 1	chr1	180953668	180954588	921	*	33	13.15309541	-1.192244207	-8.782904022	0.001000184	0.048665148	98942	98974	33	Hypomethylated	-38	0.620126661	0.186803303	0.838179797	0.249516666	0.11656282	0.183847057	0.113519157	0.133146212	0.119131604	0.10339185	0.143337987
ENSG00000233399	LINC01648	long intergenic non-protein coding RNA 1648	chr1	29802113	29802407	295	*	5	3.193809182	-1.488473129	-8.42866463	0.001081831	0.048665148	43185	43189	5	Hypomethylated	-47	0.885594588	0.710960135	0.873440825	0.8057156	0.351573197	0.602261062	0.655117833	0.492130256	0.675243977	0.702335963	0.366465635
ENSG00000234478	ACBD3-AS1	ACBD3 antisense RNA 1	chr1	226132886	226133152	267	*	6	3.719867868	-1.947898777	-12.65378797	0.00010206	0.036728413	114503	114508	6	Hypomethylated	-62	0.923286329	0.98322867	0.98970305	0.873572468	0.389480919	0.468139742	0.338919528	0.505933994	0.200659246	0.452685632	0.336912938
ENSG00000235162	C12orf75	chromosome 12 open reading frame 75	chr12	105523310	105523378	69	*	5	2.868619639	-2.179211965	-8.880607049	0.000979772	0.048665148	853066	853070	5	Hypomethylated	-69	0.572047456	0.512549904	0.579378295	0.522643743	0.24264225	0.513592597	0.3136749	0.300303245	0.329699846	0.458224192	0.154343127
ENSG00000235293	LOC124907998	uncharacterized LOC124907998	chr2	235192041	235192090	50	*	6	4.388119676	-2.377807717	-10.35751055	0.000489886	0.048665148	214453	214458	6	Hypomethylated	-76	0.891534473	0.884414713	0.947814632	0.936854898	0.731273799	0.866967045	0.794966199	0.840803578	0.825269914	0.871028028	0.739066434
ENSG00000235608	NKX1-1	NK1 homeobox 1	chr4	1462075	1462328	254	*	11	4.746962575	-1.554510371	-10.70548736	0.000408238	0.048665148	292528	292538	11	Hypomethylated	-49	0.60326381	0.510368979	0.636602615	0.565527989	0.281654624	0.251522009	0.325805464	0.364944664	0.299186206	0.294810856	0.104658678
ENSG00000235890	TSPEAR-AS1	TSPEAR antisense RNA 1	chr21	44513285	44513716	432	*	6	3.441235442	-1.962643864	-9.150737617	0.000836888	0.048665148	1350733	1350738	6	Hypomethylated	-62	0.744683793	0.725254605	0.742943113	0.687325825	0.347079082	0.476173927	0.335887545	0.431524971	0.407126501	0.584037515	0.242578273
ENSG00000235944	ZNF815P	"zinc finger protein 815, pseudogene"	chr7	5858535	5858649	115	*	5	3.279924843	-1.77646645	-9.352136957	0.000796065	0.048665148	488154	488158	5	Hypomethylated	-57	0.921238147	0.927282283	0.971391476	0.870150285	0.599826788	0.736993604	0.716137203	0.680071777	0.738767351	0.685427247	0.445030973
ENSG00000238227	TMEM250	transmembrane protein 250	chr9	136108134	136108272	139	*	11	5.893020584	-2.035476106	-10.55534667	0.000449062	0.048665148	665344	665354	11	Hypomethylated	-65	0.429452112	0.236621633	0.087168077	0.367048032	0.093397679	0.131928384	0.20280075	0.109944079	0.163186071	0.081746955	0.055929607
ENSG00000243156	MICAL3	"microtubule associated monooxygenase, calponin and LIM domain containing 3"	chr22	17858139	17858262	124	*	5	2.599957749	-1.737992518	-12.98435613	0.00010206	0.036728413	1357510	1357514	5	Hypomethylated	-55	0.879340041	0.974232528	0.947555869	0.875249856	0.500219606	0.534575085	0.655803454	0.571974476	0.563077609	0.824774839	0.600071778
ENSG00000244158	CALHM6-AS1	CALHM6 antisense RNA 1	chr6	116462108	116462292	185	*	13	1.971091377	-1.399765112	-8.278919811	0.001204303	0.049321012	453253	453265	13	Hypomethylated	-45	0.576790623	0.4753488	0.78081153	0.591873207	0.245752729	0.186599357	0.504008011	0.578475329	0.577172517	0.438185819	0.324689039
ENSG00000245468	LINC02447	long intergenic non-protein coding RNA 2447	chr4	7124691	7124845	155	*	7	5.765419898	-2.097920739	-13.37089838	8.16E-05	0.036728413	301550	301556	7	Hypomethylated	-67	0.830736248	0.875286608	0.775865792	0.904173304	0.389201177	0.521069564	0.50636741	0.517774711	0.588554973	0.701607919	0.279610469
ENSG00000245534	RORA-AS1	RORA antisense RNA 1	chr15	60620813	60620903	91	*	6	3.517960829	-1.694629387	-8.428070977	0.001081831	0.048665148	972232	972237	6	Hypomethylated	-54	0.965148561	0.872281025	0.925940115	0.874546183	0.611906687	0.532205631	0.500852994	0.471735238	0.569485669	0.492808155	0.263160884
ENSG00000249574	LOC442497	uncharacterized LOC442497	chr7	368696	369981	1286	*	31	15.89915446	-1.611218627	-11.12618356	0.000306179	0.048665148	475027	475057	31	Hypomethylated	-51	0.934764969	0.889126929	0.951107006	0.841464647	0.32285115	0.464073098	0.440169189	0.401094925	0.501248038	0.707413272	0.191068546
ENSG00000251322	SHANK3	SH3 and multiple ankyrin repeat domains 3	chr22	50720011	50720992	982	*	55	31.93255277	-1.509280451	-8.646412508	0.001000184	0.048665148	1397881	1397935	55	Hypomethylated	-48	0.91128901	0.977899092	0.896805911	0.888825045	0.195913067	0.538082709	0.390510517	0.327537607	0.521635606	0.588678232	0.145169436
ENSG00000251600	LOC101927636	uncharacterized LOC101927636	chr4	143912290	143912350	61	*	9	2.871357003	-1.023293178	-10.43575361	0.000469474	0.048665148	332709	332717	9	Hypomethylated	-33	0.543455797	0.490210274	0.410667736	0.582470224	0.386010379	0.283224014	0.528526796	0.29969112	0.478526261	0.472811234	0.221551453
ENSG00000253159	PCDHGA12	"protocadherin gamma subfamily A, 12"	chr5	141492384	141492652	269	*	27	10.45630646	1.252084291	11.26013261	0.000265355	0.048665148	387748	387774	27	Hypermethylated	40	0.035908122	0.035450998	0.043450531	0.169350101	0.716143325	0.586314305	0.601849914	0.43551598	0.468237092	0.150329452	0.461811625
ENSG00000253302	STAU2-AS1	STAU2 antisense RNA 1	chr8	73419630	73420580	951	*	11	7.582019171	-1.700184948	-9.086221581	0.0008573	0.048665148	582109	582119	11	Hypomethylated	-54	0.901673014	0.947953412	0.924380991	0.936555901	0.376887586	0.567146427	0.521270338	0.45255773	0.595651489	0.846273568	0.325164772
ENSG00000253304	TMEM200B	transmembrane protein 200B	chr1	29132816	29133052	237	*	8	5.323035814	-1.574006804	-10.17746773	0.000571534	0.048665148	42689	42696	8	Hypomethylated	-50	0.819367891	0.927391648	0.785311554	0.84238131	0.339186084	0.501261473	0.362115327	0.430311448	0.372157558	0.454004083	0.429146554
ENSG00000253955	LINC02995	long intergenic non-protein coding RNA 2995	chr5	173555399	173555448	50	*	6	3.101372389	-1.661333677	-9.035885643	0.000898124	0.048665148	398246	398251	6	Hypomethylated	-53	0.77167241	0.886413582	0.93604181	0.865292085	0.308739506	0.397903629	0.561543843	0.628533319	0.584466339	0.678601525	0.459473681
ENSG00000255344	LINC02706	long intergenic non-protein coding RNA 2706	chr11	134643426	134644680	1255	*	11	5.167487884	-1.426183165	-9.307540636	0.000796065	0.048665148	812954	812964	11	Hypomethylated	-45	0.810474157	0.758965467	0.887125583	0.829088049	0.362377598	0.594165976	0.527078723	0.497934835	0.613599587	0.691134387	0.28978498
ENSG00000255916	LOC101928416	uncharacterized LOC101928416	chr12	132397266	132397895	630	*	20	6.702185415	-0.969477354	-8.37079026	0.001122655	0.048939664	875990	876009	20	Hypomethylated	-31	0.655937298	0.754192016	0.766732325	0.555112307	0.326314959	0.425679459	0.261667449	0.266752735	0.329546769	0.486507329	0.141181248
ENSG00000257923	CUX1	cut like homeobox 1	chr7	101936438	101936779	342	*	12	5.364879151	-1.311595235	-8.375065983	0.001122655	0.048939664	525029	525040	12	Hypomethylated	-42	0.77451887	0.888227445	0.734620158	0.833861403	0.599085668	0.707943721	0.661949834	0.672771886	0.701605124	0.585055382	0.407279338
ENSG00000258537	FRMD6-AS2	FRMD6 antisense RNA 2	chr14	51649919	51650803	885	*	8	1.825988398	-1.947916324	-9.180572006	0.000816476	0.048665148	920109	920116	8	Hypomethylated	-62	0.841138679	0.423516879	0.950449241	0.667441963	0.394484687	0.227508066	0.378477331	0.36541369	0.40613614	0.443968373	0.196059322
ENSG00000259590	LINC02244	long intergenic non-protein coding RNA 2244	chr15	99431174	99431243	70	*	5	3.274975044	-1.840665085	-9.483939283	0.000755241	0.048665148	996479	996483	5	Hypomethylated	-59	0.520294067	0.887501764	0.876744913	0.79665088	0.600772062	0.798316557	0.573728623	0.596256085	0.611168188	0.637419761	0.341989697
ENSG00000259687	LINC01220	long intergenic non-protein coding RNA 1220	chr14	75333758	75334373	616	*	6	2.027209658	1.101458972	8.374111809	0.001122655	0.048939664	931715	931720	6	Hypermethylated	35	0.015690292	0.040667309	0.026765177	0.206456538	0.524671208	0.307596796	0.53712333	0.414999912	0.565829193	0.172238949	0.391317139
ENSG00000260220	CCDC187	coiled-coil domain containing 187	chr9	136289015	136289245	231	*	9	2.848546432	-1.368435864	-10.10050292	0.000591945	0.048665148	666203	666211	9	Hypomethylated	-44	0.966466244	0.987432362	0.978037635	0.937154051	0.501158135	0.625247518	0.552148695	0.625811699	0.692710253	0.664788987	0.465024567
ENSG00000260302	LINC01882	long intergenic non-protein coding RNA 1882	chr18	12777194	12777264	71	*	7	0.944269522	-1.399168869	-14.23538352	8.16E-05	0.036728413	1165625	1165631	7	Hypomethylated	-45	0.921181931	0.840373745	0.638673443	0.889317357	0.607344906	0.799907802	0.889204605	0.841352628	0.858451597	0.719412313	0.801200034
ENSG00000260325	HSPB9	heat shock protein family B (small) member 9	chr17	42121855	42122932	1078	*	26	12.31813982	-1.43303454	-8.119793178	0.001306362	0.049535451	1110540	1110565	26	Hypomethylated	-46	0.814226618	0.958989285	0.633457749	0.757549875	0.323544401	0.542536413	0.395412557	0.404672834	0.516678259	0.594934312	0.241614036
ENSG00000261150	EPPK1	epiplakin 1	chr8	143886321	143886425	105	*	6	3.924310676	-1.727638068	-9.764315377	0.000653181	0.048665148	605123	605128	6	Hypomethylated	-55	0.98900275	0.939024988	0.914451152	0.866745756	0.426054446	0.58582881	0.640304109	0.500746835	0.574866779	0.547453485	0.314811933
ENSG00000261268	QKILA	QKI interacting lncRNA	chr4	139633727	139633892	166	*	7	3.587860361	-1.137666604	-8.402124542	0.001081831	0.048665148	331583	331589	7	Hypomethylated	-36	0.524444874	0.660955704	0.522621571	0.645872173	0.995712568	0.462835436	0.250863134	0.290783673	0.32938381	0.141937995	0.071163455
ENSG00000261517	LINC00558	long intergenic non-protein coding RNA 558	chr13	53821870	53822016	147	*	5	2.141315807	-1.898791516	-9.105700352	0.0008573	0.048665148	892847	892851	5	Hypomethylated	-60	0.9349341	0.870416711	0.944948716	0.927316248	0.645666278	0.700966555	0.844421162	0.793582337	0.831998602	0.772729077	0.816742718
ENSG00000262075	DKFZP434A062	uncharacterized LOC26102	chr9	136323212	136323384	173	*	6	4.416064401	-2.019138135	-10.13161125	0.000591945	0.048665148	666313	666318	6	Hypomethylated	-64	0.960522154	0.842801945	0.772512769	0.899986223	0.309538262	0.045771799	0.427829455	0.251646706	0.501330589	0.398878088	0.213820777
ENSG00000264468	MIR4520-1	microRNA 4520-1	chr17	6654824	6655573	750	*	15	9.386231002	-1.726633537	-9.041074863	0.000898124	0.048665148	1082418	1082432	15	Hypomethylated	-55	0.794262869	0.564681489	0.890959373	0.895121288	0.309977789	0.630584336	0.366251425	0.269495351	0.079032413	0.09829097	0.074228174
